Character,Line
Leslie Knope,Everybody on the field!
Leslie Knope,The NFL has a campaign to try to get kids active for 60 minutes per day.
Leslie Knope,"And so we bused in a hundred lucky, little buggers from Pawnee."
Leslie Knope,Run!
Leslie Knope,And they are gonna get a chance to play with the Colts.
Leslie Knope,Oh!
Leslie Knope,"And to thank you both for being there when I needed you, I carved your faces into these Jack-o-lanterns."
Leslie Knope,I'm taking that gorilla with me and putting it back in the putt-putt - when it reopens.
Leslie Knope,"God, you're the worst."
Leslie Knope,"Good morning, everyone."
Leslie Knope,Yeah.
Leslie Knope,Yeah.
Leslie Knope,"Maybe we could just, you know"
Leslie Knope,"Good, a couple days are free."
Leslie Knope,The first female Secretary of State.
Leslie Knope,"No, that's Madeleine Albright."
Leslie Knope,That's Madeleine Albright.
Leslie Knope,Yeah.
Leslie Knope,Let's see.
Leslie Knope,Let me check my schedule.
Leslie Knope,Absolutely.
Leslie Knope,Yeah.
Leslie Knope,"Okay, yeah, sure."
Leslie Knope,Yeah.
Leslie Knope,"But you know, they had to change it for obvious reasons."
Leslie Knope,"The original title of this was ""A Lively Fisting."""
Leslie Knope,"This depicts kind of a famous fight between Reverend Bradley and Anna Beth Stevenson, a widowed mother of seven."
Leslie Knope,"You know, in the 1880s, there were a few years that were pretty rough and tumble in Pawnee."
Leslie Knope,"Yeah, this one's a beauty."
Leslie Knope,What you doing in these parts?
Leslie Knope,Hey.
Leslie Knope,That's a good idea.
Leslie Knope,You want to hear something awful?
Leslie Knope,He didn't even know who Madeleine Albright was.
Leslie Knope,"Not you, too."
Leslie Knope,Strawberry margaritas!
Leslie Knope,Another use for salgar!
Leslie Knope,She got me.
Leslie Knope,She's not even twirling the baton.
Leslie Knope,"Well, you know, they can't all be winners."
Leslie Knope,She's good.
Leslie Knope,Tom?
Leslie Knope,"Right, Tom?"
Leslie Knope,"And I'm sure between the five of us, we will choose the most well-rounded, intelligent, modern and forward thinking woman to represent our fine town."
Leslie Knope,"Well, Tom and I are very happy to be here."
Leslie Knope,Hey.
Leslie Knope,How do you do?
Leslie Knope,#NAME?
Leslie Knope,He's also gonna be a judge.
Leslie Knope,"I am Judge Leslie Knope and this is my colleague, Tom Haverford."
Leslie Knope,"Hello, fellow judges."
Leslie Knope,"I mean, could you date someone who doesn't love giving vaccinations?"
Leslie Knope,I just don't know if I can date someone who doesn't share my interests.
Leslie Knope,I don't know.
Leslie Knope,That cop that I met.
Leslie Knope,"Oh, Dave."
Leslie Knope,"Madeleine Albright, the first female Secretary of State."
Leslie Knope,"Yes, of course, Ray."
Leslie Knope,Uhoh.
Leslie Knope,How?
Leslie Knope,Of course.
Leslie Knope,"Oh, yeah?"
Leslie Knope,That's great!
Leslie Knope,Yeah.
Leslie Knope,Are you gonna take it?
Leslie Knope,I'm not sure.
Leslie Knope,I don't know.
Leslie Knope,Jerry?
Leslie Knope,"Donna, you're definitely getting some."
Leslie Knope,"So, Tom, I think you might be getting some daffodils, too."
Leslie Knope,"Yes, because I ordered a beautiful bouquet of daffodils, from a website, after a few glasses of wine."
Leslie Knope,"So everybody needs to pitch in, like, 90 dollars."
Leslie Knope,You know what I think?
Leslie Knope,So I got him flowers from all of us.
Leslie Knope,#NAME?
Leslie Knope,"- What? No, I'm not."
Leslie Knope,#NAME?
Leslie Knope,"Intellectually, I knew that I might be in trouble, but deep in my heart, I never really thought"
Leslie Knope,"""They held the recall election, and I lost."""
Leslie Knope,"As we all know, Ron is recovering from his hernia surgery."
Leslie Knope,"If you don't love it, take a month."
Leslie Knope,See what else is out there.
Leslie Knope,Time will tell.
Leslie Knope,Anything.
Leslie Knope,Talk to me about something.
Leslie Knope,"Okay, I need you to distract me."
Leslie Knope,Right.
Leslie Knope,Yes.
Leslie Knope,You and I are like family.
Leslie Knope,"April, it's unethical for me to show you favoritism."
Leslie Knope,Ben!
Leslie Knope,I'm going crazy!
Leslie Knope,"First, they won't let me work in the parks department, now they won't let me campaign either."
Leslie Knope,"So that awesome girls like you, who are not, you know, classically hot, can be rewarded for their intelligence and savvy."
Leslie Knope,"You know, that is why I decided to become a judge."
Leslie Knope,That's wonderful.
Leslie Knope,What?
Leslie Knope,Wow!
Leslie Knope,"Oh, my."
Leslie Knope,Hey!
Leslie Knope,That's disgusting.
Leslie Knope,What?
Leslie Knope,"And as a judge, let me assure you that this year's Miss Pawnee will be chosen for her talent and poise."
Leslie Knope,"April, whoever Miss Pawnee is, is gonna be the representative of womanhood in our town."
Leslie Knope,"Yes, and it's a responsibility I take very seriously."
Leslie Knope,"All I want to do is improve our town, and they won't let me do that!"
Leslie Knope,"Also, I'm leaving early tonight because I am a judge in the Miss Pawnee Beauty Pageant."
Leslie Knope,This is just sugar.
Leslie Knope,"Thank you so much, April."
Leslie Knope,She had more funding.
Leslie Knope,I'm sorry.
Leslie Knope,I'm gonna call you Jerry.
Leslie Knope,"Hey, hey."
Leslie Knope,"George, I notice that you're wearing glasses, yet on the day in question, I don't recall you wearing glasses."
Leslie Knope,Could it be because you weren't wearing glasses?
Leslie Knope,Why is there no rice in this municipal government building?
Leslie Knope,"Can you take your glasses off, please, and read this for us?"
Leslie Knope,"Rice, I need to find some rice, I need to throw some rice."
Leslie Knope,"Well, that went terribly."
Leslie Knope,"As Ronald Reagan would say, ""Well, mommy, I believe voting rights are important."""
Leslie Knope,I need to check some facts and figures.
Leslie Knope,I would like to request a 55 day recess.
Leslie Knope,Why don't you hold this colorful bouquet of highlighters?
Leslie Knope,"Okay, guys, my only hope is that in one of these old books, there's some weird, arcane statute or government rule that helps me."
Leslie Knope,"So everybody grab a volume, and let's just read up."
Leslie Knope,I need to get some flowers.
Leslie Knope,Does anyone have anything?
Leslie Knope,Did anybody find anything good?
Leslie Knope,"Well, this is like a waking nightmare of happiness."
Leslie Knope,"Diane, you have no idea what that means to me."
Leslie Knope,"Look, I know we're not supposed to be seen together, but I think Ben could be really helpful with this."
Leslie Knope,Please do that.
Leslie Knope,Does anyone else think it's hot in here?
Leslie Knope,What do we do with those kids? We totally ruined their club.
Leslie Knope,Can somebody go get him?
Leslie Knope,"Let's pump the brakes, Carl, okay?"
Leslie Knope,"Ooh, it's happening!"
Leslie Knope,"Ben, how are we gonna get Kathy Ireland to do naked aerobics for them?"
Leslie Knope,What you saw was not what you think it is.
Leslie Knope,"I have a gift certificate, actually, for you."
Leslie Knope,"Well, the strike is worth it if I can take these off."
Leslie Knope,"The clue ""Who's the worst,"" but you know what?"
Leslie Knope,And thank you for your discretion.
Leslie Knope,"Last week, I was an answer in the Pawnee Journal's Crossword Puzzle."
Leslie Knope,The people who want to boot me from office have been viciously attacking me for weeks.
Leslie Knope,That was beautiful.
Leslie Knope,Pretend this is rice!
Leslie Knope,Yay!
Leslie Knope,Hooray!
Leslie Knope,Oh!
Leslie Knope,It's ugh!
Leslie Knope,"At first glance, it may seem as though Ron Swanson and I have nothing in common, but Webster's dictionary defines ""friend"""
Leslie Knope,"I would just like to give a short speech, if I may."
Leslie Knope,"Before you Carl, just one second."
Leslie Knope,Wait!
Leslie Knope,Okay.
Leslie Knope,She said yes!
Leslie Knope,"Oh, my God!"
Leslie Knope,"Ooh, it's going to start!"
Leslie Knope,"If you would just slow down a little, then I could arrange balloons or a flower cake or a bouncy castle"
Leslie Knope,These overalls are really starchy.
Leslie Knope,Wait!
Leslie Knope,All right!
Leslie Knope,Second wind!
Leslie Knope,"We stand on the side of Rosa Parks, and Gandhi, and Team Aniston."
Leslie Knope,"Well, catch you later."
Leslie Knope,Yeah.
Leslie Knope,I know I let you down.
Leslie Knope,No.
Leslie Knope,One small vote for Pawnee is one giant leap of voting for mankind.
Leslie Knope,"If I save your right to vote, you're gonna vote for someone from Eagleton?"
Leslie Knope,Okeydokey.
Leslie Knope,And I just want to say I'm really sorry.
Leslie Knope,There's nothing I love more than squeegeeing slime off a highway underpass.
Leslie Knope,We're coming back from cleaning up the Pawnee River.
Leslie Knope,"Well, hello there."
Leslie Knope,I'm not gonna yield.
Leslie Knope,I justâ¦ I need some time to think.
Leslie Knope,"And because I must keep talking, I'm gonna think out loud."
Leslie Knope,"Okay, if Eagletonians vote for someone else, then it would be in my best interest to stop, right?"
Leslie Knope,So they can't vote.
Leslie Knope,Do your thing.
Leslie Knope,"Okay, no."
Leslie Knope,What?
Leslie Knope,"Guys, everybody stop reading no more loopholes, no more fighting."
Leslie Knope,I'm a bad person.
Leslie Knope,And I believe that half of that statement is still true today.
Leslie Knope,"Well, I propose a treaty that states that we have a fun conversation once a day at work for five minutes."
Leslie Knope,"Well, speaking of heat, we should discuss America's whitehot passion for voting rights and the men and women who help protect them, like the local city councilwoman who is starving and thinking about her husband's Reservoir Dog themed birthday cake and wanting to eat it really badly."
Leslie Knope,"Ron is getting married, and I love him, and I care about him, and this is the greatest day ever, and I do not have time to talk about this!"
Leslie Knope,I justI'm having so many thoughts and feelings that I'm paralyzed right now.
Leslie Knope,"No, he said he'd just be on the other side of that wall."
Leslie Knope,He's probably in the bathroom.
Leslie Knope,Democracy is not unlike a cake.
Leslie Knope,Wha What who's what the
Leslie Knope,You're too important to me.
Leslie Knope,I just need you to be in my life.
Leslie Knope,"Okay, fine."
Leslie Knope,"It's layered, delicious, chocolate, and I want some."
Leslie Knope,Thank you!
Leslie Knope,You are all warriors of democracy.
Leslie Knope,"This mural is called Bad Pawnee, Good Pawnee."
Leslie Knope,"You know, it was the first mayor of Pawnee, in 1817, who said, ""All we have is the right to vote and the right to kill Indians without consequence."""
Leslie Knope,All the terrible things that have happened in this town's history are on one side.
Leslie Knope,And on the other side are all the good things that have happened.
Leslie Knope,I'm on the bad side.
Leslie Knope,"Yes, I am, Ron."
Leslie Knope,I'm guilty.
Leslie Knope,I did something bad.
Leslie Knope,"It's bad enough that we can't be together, but the thought of us not being friends is Is just too crappy for me to handle."
Leslie Knope,That would defeat the purpose.
Leslie Knope,Is the gong really necessary?
Leslie Knope,We're fighting back.
Leslie Knope,"Oh, my God."
Leslie Knope,Janet Napoli freaking tano?
Leslie Knope,That's important.
Leslie Knope,"But other than that, I think I'm winning."
Leslie Knope,Those kids are passionate about something.
Leslie Knope,I've refuted every one of Chris' claims so far.
Leslie Knope,How long have I been talking?
Leslie Knope,Three hours?
Leslie Knope,Sound good?
Leslie Knope,Not here.
Leslie Knope,"Donna, will you please describe what we were wearing the evening you saw us?"
Leslie Knope,Fine.
Leslie Knope,No.
Leslie Knope,"No, eight minutes."
Leslie Knope,Or taking some small countries.
Leslie Knope,And we will just be not here.
Leslie Knope,Okay.
Leslie Knope,"In this room, and you're gonna run the show."
Leslie Knope,"Thanks to a coordinated effort between the parks department and the city manager's office, three months from now, we are gonna hold a State-wide Model U.N."
Leslie Knope,"And when you walked into the room, what did it look like?"
Leslie Knope,Did it look like anything romantic had happened?
Leslie Knope,This is amazing and perfect.
Leslie Knope,It was an amazing phase.
Leslie Knope,"This is exactly the kind of big, splashy thing that's gonna get the voters' attention."
Leslie Knope,London?
Leslie Knope,And I did have some problem with my character witnesses.
Leslie Knope,"Politics, right?"
Leslie Knope,What now?
Leslie Knope,What are you gonna do?
Leslie Knope,What?
Leslie Knope,One little news blast wouldn't hurt.
Leslie Knope,I want to know what's happening there.
Leslie Knope,"Okay, this trip is amazing, but I miss Pawnee, you know?"
Leslie Knope,What do you think?
Leslie Knope,"""So I long for a day when women in government will simply be seen as people in government, but until then, I will work to make Pawnee, my wonderful hometown, as good as it can be."""
Leslie Knope,"Ron, your pick."
Leslie Knope,What do we do?
Leslie Knope,"The Notting Hill bus tour starts at 2:00, the Love Actually bus tour starts at 2:30, andoh, the Bridget Jones bus tour starts at 2:30 also."
